order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item
491,159,Shipped,M,2024-05-23 21:25:49,,,,1
492,159,Cancelled,M,2024-02-17 18:11:17,,,,3
493,159,Complete,M,2024-05-15 08:31:09,,,,4
494,159,Complete,M,2024-05-02 08:28:08,,,,2
495,160,Processing,M,2024-06-08 05:19:55,,,,1
496,160,Returned,M,2024-04-02 02:26:35,,,,3
497,160,Returned,M,2024-02-12 04:36:03,,,,2
498,160,Returned,M,2023-12-11 20:53:29,,,,2
499,161,Complete,F,2024-03-24 12:20:44,,,,4
500,161,Shipped,F,2024-02-03 10:44:51,,,,2
501,161,Processing,F,2024-03-27 02:27:30,,,,1
502,161,Returned,F,2024-03-22 06:14:26,,,,2
503,161,Complete,F,2023-09-09 18:56:25,,,,1
504,161,Complete,F,2023-08-25 15:19:08,,,,3
505,161,Complete,F,2023-10-01 17:26:33,,,,2
506,163,Processing,M,2024-05-01 15:49:01,,,,3
507,163,Shipped,M,2024-02-04 06:53:44,,,,4
508,163,Complete,M,2024-06-28 16:21:36,,,,1
509,163,Shipped,M,2024-01-05 17:22:59,,,,3
510,163,Complete,M,2023-12-29 03:42:11,,,,1
511,163,Complete,M,2024-04-13 21:42:25,,,,1
512,164,Complete,F,2023-02-21 15:29:45,,,,1
513,164,Returned,F,2024-06-14 20:27:53,,,,3
514,164,Shipped,F,2023-09-27 23:39:23,,,,4
515,164,Complete,F,2022-12-30 19:39:48,,,,4
516,165,Shipped,M,2023-11-13 15:55:38,,,,2
517,165,Complete,M,2024-06-28 18:32:48,,,,4
518,165,Shipped,M,2022-12-23 20:23:13,,,,1
519,166,Complete,M,2023-01-20 12:49:03,,,,1
520,166,Shipped,M,2022-10-21 03:22:07,,,,1
521,168,Complete,M,2023-12-23 03:42:50,,,,4
522,168,Processing,M,2022-11-11 13:59:58,,,,1
523,169,Complete,M,2023-06-15 11:21:09,,,,1
524,169,Complete,M,2022-11-19 03:40:14,,,,1
525,170,Complete,F,2024-06-09 02:17:46,,,,4
526,170,Cancelled,F,2023-10-20 14:16:34,,,,2
527,171,Complete,F,2023-11-22 17:05:14,,,,2
528,171,Processing,F,2023-07-28 17:46:33,,,,2
529,171,Processing,F,2024-03-05 16:58:41,,,,1
530,171,Complete,F,2024-03-20 14:41:50,,,,2
531,171,Shipped,F,2024-05-26 11:32:44,,,,3
532,172,Shipped,F,2024-04-01 06:30:43,,,,4
533,174,Shipped,F,2024-04-24 22:35:15,,,,2
534,175,Cancelled,F,2024-04-03 08:34:30,,,,1
535,175,Shipped,F,2023-09-20 10:07:26,,,,4
536,176,Complete,M,2024-05-25 19:53:28,,,,1
537,176,Complete,M,2023-12-17 16:07:03,,,,4
538,176,Returned,M,2024-02-26 20:16:59,,,,1
539,176,Shipped,M,2023-01-24 19:06:02,,,,3
540,176,Shipped,M,2023-12-15 06:55:41,,,,1
541,177,Shipped,F,2023-11-01 12:20:24,,,,3
542,178,Shipped,F,2023-12-09 02:07:03,,,,4
543,178,Shipped,F,2023-01-29 07:23:45,,,,4
544,178,Complete,F,2023-12-11 04:53:42,,,,3
545,178,Processing,F,2023-08-24 17:38:16,,,,1
546,178,Shipped,F,2023-07-26 16:12:04,,,,1
547,178,Returned,F,2023-09-01 08:50:42,,,,4
548,179,Complete,F,2023-11-04 15:23:34,,,,4
549,179,Shipped,F,2024-02-19 18:16:28,,,,3
550,179,Returned,F,2023-07-16 03:52:31,,,,3
551,179,Returned,F,2023-11-15 06:15:46,,,,1
552,179,Complete,F,2023-10-01 16:37:10,,,,2
553,179,Shipped,F,2024-01-21 11:20:11,,,,4
554,179,Returned,F,2023-10-31 12:57:39,,,,2
555,180,Shipped,M,2023-03-20 02:43:46,,,,2
556,180,Shipped,M,2024-03-29 21:21:20,,,,3
557,180,Complete,M,2023-01-16 01:43:26,,,,3
558,180,Shipped,M,2024-06-11 04:35:54,,,,3
559,182,Complete,M,2023-11-27 17:15:45,,,,1
560,182,Complete,M,2024-03-13 01:31:46,,,,3
561,182,Complete,M,2023-12-03 08:59:21,,,,3
562,182,Complete,M,2023-12-06 17:46:40,,,,4
563,183,Complete,M,2023-11-26 12:18:42,,,,1
564,183,Processing,M,2024-06-24 11:44:15,,,,2
565,183,Shipped,M,2023-07-11 09:37:45,,,,3
566,183,Complete,M,2024-01-28 13:10:35,,,,2
567,184,Complete,F,2023-01-04 05:40:23,,,,4
568,184,Processing,F,2023-08-16 09:46:10,,,,2
569,186,Complete,F,2023-05-24 19:38:40,,,,4
570,186,Shipped,F,2023-12-31 07:23:55,,,,3
571,186,Complete,F,2023-05-09 01:18:21,,,,3
572,186,Complete,F,2023-11-21 17:41:26,,,,1
573,186,Complete,F,2024-01-12 13:18:47,,,,1
574,188,Shipped,F,2024-06-07 19:39:48,,,,1
575,188,Returned,F,2024-05-09 08:30:31,,,,3
576,188,Shipped,F,2023-05-03 10:26:22,,,,1
577,188,Cancelled,F,2023-07-03 23:49:34,,,,4
578,188,Returned,F,2023-11-22 03:52:58,,,,2
579,188,Complete,F,2023-01-19 15:53:05,,,,4
580,188,Complete,F,2023-04-20 15:11:45,,,,3
581,189,Complete,F,2022-10-27 15:36:46,,,,1
582,189,Shipped,F,2024-04-18 21:38:08,,,,3
583,189,Complete,F,2023-01-31 20:29:56,,,,4
584,189,Cancelled,F,2023-12-11 09:06:53,,,,1
585,190,Shipped,M,2024-04-24 15:03:34,,,,1
586,190,Complete,M,2023-11-29 06:40:57,,,,1
587,191,Processing,F,2024-01-21 15:32:30,,,,4
588,192,Shipped,F,2024-06-26 21:23:26,,,,1
589,192,Complete,F,2024-01-02 05:24:03,,,,2
590,192,Complete,F,2023-06-26 13:36:19,,,,4
591,192,Complete,F,2023-07-25 08:41:48,,,,4
592,192,Complete,F,2024-04-14 16:34:09,,,,2
593,193,Complete,M,2024-01-15 10:47:16,,,,3
594,193,Complete,M,2022-12-19 13:09:16,,,,3
595,193,Complete,M,2023-10-02 22:37:59,,,,3
596,193,Complete,M,2023-07-21 01:31:28,,,,4
597,194,Returned,F,2024-03-13 01:29:33,,,,1
598,195,Complete,M,2023-01-06 09:44:21,,,,1
599,195,Complete,M,2023-09-19 14:28:13,,,,4
600,196,Shipped,M,2022-09-22 03:41:55,,,,4
601,196,Complete,M,2023-07-15 03:15:45,,,,2
602,196,Complete,M,2023-04-24 03:53:29,,,,3
603,198,Complete,M,2023-09-18 05:01:46,,,,4
604,198,Complete,M,2022-12-08 01:27:10,,,,3
605,198,Complete,M,2022-12-24 12:43:09,,,,3
606,199,Returned,M,2023-07-23 19:59:18,,,,4
607,199,Complete,M,2024-05-21 21:21:43,,,,2
608,199,Shipped,M,2024-01-18 20:12:27,,,,2
609,199,Complete,M,2023-08-09 04:10:05,,,,2
610,200,Shipped,F,2024-05-19 22:39:12,,,,4
611,200,Complete,F,2022-11-23 04:15:01,,,,3
612,200,Complete,F,2022-10-29 16:54:27,,,,3
613,200,Shipped,F,2023-04-07 08:24:16,,,,2
614,200,Shipped,F,2024-02-09 11:27:21,,,,1
615,200,Complete,F,2023-09-08 17:49:34,,,,1
616,201,Complete,F,2024-04-20 03:21:49,,,,3
617,201,Shipped,F,2023-06-12 12:35:30,,,,3
618,201,Complete,F,2024-02-10 12:30:27,,,,1
619,201,Returned,F,2023-04-14 21:08:05,,,,1
620,201,Shipped,F,2023-12-09 00:18:19,,,,4
621,203,Complete,M,2022-08-23 19:01:29,,,,1
622,203,Cancelled,M,2022-08-29 10:05:00,,,,1
623,203,Processing,M,2024-02-29 15:00:25,,,,2
624,203,Cancelled,M,2023-09-27 00:15:49,,,,2
625,203,Complete,M,2024-02-12 02:58:44,,,,2
626,203,Processing,M,2022-08-29 23:31:59,,,,2
627,204,Returned,M,2023-10-24 11:56:05,,,,1
628,205,Shipped,F,2023-02-05 22:58:55,,,,3
629,205,Complete,F,2023-11-01 12:20:06,,,,3
630,205,Shipped,F,2022-12-24 02:01:39,,,,3
631,206,Complete,F,2024-05-22 00:56:42,,,,4
632,206,Shipped,F,2024-06-01 18:29:39,,,,1
633,206,Complete,F,2023-10-22 03:58:34,,,,4
634,206,Processing,F,2023-11-03 15:31:15,,,,1
635,206,Complete,F,2024-03-25 12:57:19,,,,3
636,208,Processing,F,2023-01-28 04:29:07,,,,4
637,208,Complete,F,2024-01-18 12:49:12,,,,2
638,208,Complete,F,2024-02-02 05:50:52,,,,3
639,209,Complete,F,2023-08-25 23:00:35,,,,1
640,209,Shipped,F,2024-01-20 00:37:55,,,,4
641,209,Shipped,F,2023-11-23 16:09:14,,,,1
642,209,Complete,F,2024-01-22 01:51:43,,,,1
643,210,Processing,F,2024-05-09 06:15:13,,,,1
644,210,Complete,F,2023-10-30 17:04:37,,,,4
645,210,Complete,F,2023-07-07 17:25:37,,,,4
646,211,Complete,F,2023-03-22 07:08:03,,,,3
647,211,Complete,F,2023-02-04 08:13:47,,,,2
648,211,Complete,F,2023-06-23 22:13:12,,,,3
649,211,Complete,F,2023-01-22 15:44:50,,,,2
650,212,Complete,F,2023-11-19 00:31:38,,,,2
651,212,Returned,F,2024-02-05 00:56:37,,,,1
652,213,Returned,M,2023-11-22 13:54:31,,,,1
653,213,Processing,M,2024-01-14 11:01:19,,,,4
654,213,Cancelled,M,2024-02-18 20:16:24,,,,4
655,213,Complete,M,2024-05-09 19:25:48,,,,1
656,213,Shipped,M,2023-11-27 07:01:27,,,,3
657,213,Complete,M,2023-06-18 16:43:50,,,,4
658,213,Complete,M,2023-08-23 18:26:32,,,,1
659,214,Returned,M,2024-04-01 02:42:56,,,,2
660,214,Complete,M,2023-07-05 07:06:16,,,,4
661,214,Shipped,M,2023-07-27 14:19:06,,,,3
662,214,Complete,M,2024-04-21 05:30:27,,,,2
663,216,Complete,M,2023-04-09 09:12:39,,,,1
664,216,Shipped,M,2024-06-24 07:57:03,,,,1
665,217,Complete,F,2024-01-22 14:46:40,,,,1
666,217,Processing,F,2023-10-24 16:03:14,,,,3
667,217,Complete,F,2023-09-13 23:11:14,,,,2
668,217,Shipped,F,2024-06-02 12:32:13,,,,2
669,217,Processing,F,2024-04-09 10:16:43,,,,1
670,218,Complete,M,2024-04-13 22:50:42,,,,2
671,218,Shipped,M,2023-10-29 10:25:44,,,,1
672,218,Shipped,M,2024-04-04 17:37:11,,,,2
673,218,Complete,M,2023-12-10 20:26:36,,,,4
674,218,Processing,M,2024-02-21 14:13:13,,,,2
675,218,Complete,M,2023-07-12 01:04:18,,,,4
676,219,Shipped,F,2023-11-12 10:07:01,,,,4
677,220,Cancelled,M,2023-11-12 21:14:50,,,,1
678,220,Processing,M,2024-03-09 17:58:48,,,,1
679,220,Complete,M,2023-10-07 06:57:29,,,,3
680,220,Complete,M,2024-01-21 21:45:17,,,,1
681,220,Shipped,M,2024-01-24 13:53:39,,,,3
682,220,Processing,M,2023-10-09 08:35:00,,,,4
683,221,Shipped,F,2024-06-28 23:21:23,,,,4
684,221,Shipped,F,2023-04-13 19:46:52,,,,1
685,221,Complete,F,2024-04-24 00:50:20,,,,4
686,221,Processing,F,2023-11-03 13:30:02,,,,2
687,221,Processing,F,2023-09-14 08:18:43,,,,1
688,221,Returned,F,2023-04-27 17:11:20,,,,4
689,222,Complete,F,2023-07-31 20:32:07,,,,2
690,222,Shipped,F,2023-12-13 18:55:27,,,,3
691,222,Shipped,F,2024-06-26 08:21:18,,,,2
692,223,Complete,F,2022-08-25 10:23:10,,,,2
693,223,Returned,F,2024-05-26 12:12:39,,,,2
694,223,Returned,F,2024-03-03 22:51:29,,,,2
695,223,Complete,F,2022-10-21 07:51:44,,,,1
696,223,Complete,F,2023-01-16 18:41:00,,,,2
697,224,Shipped,F,2023-09-13 08:54:31,,,,2
698,224,Complete,F,2024-03-17 11:24:15,,,,4
699,224,Complete,F,2024-03-22 17:07:05,,,,2
700,225,Complete,F,2023-04-02 16:48:18,,,,3
701,225,Complete,F,2024-05-10 07:02:37,,,,3
702,225,Processing,F,2024-02-06 12:47:30,,,,4
703,225,Complete,F,2022-05-28 04:50:15,,,,1
704,225,Shipped,F,2022-02-25 12:39:41,,,,1
705,226,Complete,F,2022-11-02 23:12:28,,,,2
706,226,Returned,F,2024-01-26 14:26:55,,,,1
707,226,Complete,F,2023-08-30 07:28:37,,,,1
708,226,Shipped,F,2022-04-21 02:42:07,,,,2
709,227,Cancelled,F,2024-03-13 04:20:18,,,,3
710,227,Cancelled,F,2024-06-01 11:03:57,,,,1
711,227,Complete,F,2024-01-26 04:30:41,,,,2
712,228,Complete,F,2023-12-06 08:10:20,,,,3
713,228,Complete,F,2024-05-22 02:24:28,,,,1
714,228,Complete,F,2023-08-14 11:22:47,,,,4
715,228,Shipped,F,2023-10-12 04:43:40,,,,1
716,228,Cancelled,F,2024-05-24 01:04:33,,,,4
717,228,Shipped,F,2022-06-03 20:35:01,,,,4
718,228,Complete,F,2023-02-02 04:08:23,,,,3
719,229,Returned,F,2023-08-02 20:11:47,,,,2
720,229,Processing,F,2024-06-22 12:38:43,,,,3
721,230,Complete,M,2023-07-31 10:09:57,,,,3
722,230,Cancelled,M,2023-11-02 07:14:03,,,,4
723,230,Shipped,M,2024-02-08 00:19:59,,,,3
724,230,Processing,M,2024-04-16 18:10:39,,,,1
725,230,Complete,M,2024-04-24 11:08:02,,,,4
726,231,Shipped,F,2023-05-08 16:46:01,,,,3
727,231,Complete,F,2024-03-15 19:11:18,,,,1
728,232,Processing,F,2023-06-26 05:45:42,,,,3
729,232,Complete,F,2024-05-21 05:10:22,,,,1
730,232,Returned,F,2024-01-26 11:39:29,,,,3
731,233,Complete,F,2024-01-12 13:27:09,,,,2
732,233,Complete,F,2023-11-23 16:57:36,,,,4
733,233,Complete,F,2023-12-25 04:04:04,,,,2
734,233,Processing,F,2024-03-15 14:41:00,,,,1
735,233,Shipped,F,2023-11-30 20:11:08,,,,4
736,235,Processing,F,2023-08-31 23:43:32,,,,4
737,235,Shipped,F,2024-06-11 07:46:33,,,,4
738,235,Processing,F,2023-09-13 05:02:18,,,,1
739,237,Shipped,M,2023-02-05 10:40:27,,,,4
740,237,Shipped,M,2023-03-08 02:39:19,,,,3
741,237,Shipped,M,2024-05-26 09:51:13,,,,1
742,237,Complete,M,2022-12-15 12:23:48,,,,4
743,237,Processing,M,2023-10-20 09:51:04,,,,1
744,237,Complete,M,2024-02-26 00:30:03,,,,3
745,237,Shipped,M,2023-12-04 22:47:09,,,,1
746,238,Shipped,M,2023-11-24 12:25:43,,,,3
747,238,Complete,M,2024-04-18 18:24:13,,,,1
748,238,Processing,M,2023-08-03 06:38:33,,,,3
749,238,Shipped,M,2023-05-01 21:35:41,,,,4
750,238,Shipped,M,2024-06-15 10:36:01,,,,1
751,238,Complete,M,2024-05-13 09:24:47,,,,2
752,240,Shipped,M,2023-04-17 17:26:33,,,,4
753,240,Returned,M,2023-01-28 10:18:32,,,,2
754,240,Complete,M,2023-11-13 01:28:46,,,,2
755,241,Shipped,F,2022-09-24 09:29:38,,,,3
756,241,Complete,F,2022-07-23 10:49:30,,,,3
757,241,Processing,F,2023-03-08 06:28:48,,,,3
758,241,Complete,F,2022-12-07 15:37:52,,,,1
759,241,Shipped,F,2024-05-23 03:02:54,,,,3
760,241,Returned,F,2023-08-07 04:14:38,,,,2
761,241,Cancelled,F,2023-11-03 03:58:47,,,,1
762,242,Complete,F,2023-04-18 20:57:57,,,,2
763,242,Complete,F,2024-06-21 06:47:10,,,,1
764,242,Complete,F,2024-04-05 13:48:13,,,,3
765,242,Complete,F,2024-04-23 13:49:06,,,,3
766,242,Returned,F,2024-02-11 01:45:53,,,,3
767,242,Complete,F,2024-04-20 09:52:27,,,,1
768,244,Complete,F,2023-06-19 23:12:56,,,,2
769,244,Complete,F,2023-12-28 03:42:10,,,,1
770,244,Complete,F,2023-03-21 23:09:40,,,,4
771,244,Returned,F,2024-01-26 18:39:14,,,,1
772,245,Complete,M,2023-04-10 07:45:54,,,,1
773,246,Shipped,M,2023-02-08 06:54:14,,,,1
774,246,Complete,M,2022-10-18 01:56:49,,,,1
775,246,Processing,M,2023-10-30 03:38:43,,,,2
776,246,Processing,M,2023-10-19 09:16:12,,,,1
777,247,Complete,F,2024-06-10 19:25:04,,,,2
778,247,Returned,F,2023-06-27 10:49:14,,,,2
779,247,Shipped,F,2023-06-16 08:17:25,,,,2
780,247,Complete,F,2023-04-06 12:38:09,,,,3
781,247,Complete,F,2023-07-02 19:26:14,,,,2
782,247,Returned,F,2023-03-15 12:10:23,,,,1
783,249,Processing,F,2023-05-28 06:47:37,,,,4
784,249,Shipped,F,2024-01-29 03:30:58,,,,1
785,250,Complete,F,2023-10-08 05:06:15,,,,2
786,250,Shipped,F,2024-01-14 13:42:05,,,,4
787,250,Shipped,F,2024-01-21 18:39:02,,,,4
788,250,Complete,F,2023-05-14 00:47:25,,,,3
789,251,Complete,M,2023-03-16 13:26:03,,,,4
790,251,Complete,M,2023-02-15 02:27:11,,,,3
791,251,Complete,M,2024-06-01 08:10:15,,,,4
792,251,Cancelled,M,2023-06-17 12:56:27,,,,1
793,251,Shipped,M,2023-08-12 03:40:11,,,,2
794,251,Cancelled,M,2023-08-18 00:22:53,,,,1
795,252,Shipped,F,2024-06-18 23:17:57,,,,3
796,253,Complete,F,2024-05-23 21:19:54,,,,1
797,253,Shipped,F,2023-12-27 08:44:54,,,,1
798,253,Complete,F,2024-02-12 23:43:37,,,,2
799,253,Processing,F,2024-04-12 11:49:28,,,,4
800,253,Complete,F,2024-06-25 19:16:07,,,,1
801,253,Shipped,F,2023-12-28 09:40:42,,,,4
802,254,Processing,M,2022-10-22 04:04:27,,,,2
803,254,Complete,M,2022-11-04 15:33:00,,,,4
804,254,Cancelled,M,2023-07-13 16:57:39,,,,2
805,254,Complete,M,2024-01-12 07:15:15,,,,3
806,254,Complete,M,2023-03-17 21:09:26,,,,2
807,254,Complete,M,2023-01-04 07:05:15,,,,4
808,254,Processing,M,2023-02-02 03:48:39,,,,4
809,255,Processing,F,2024-01-24 05:08:11,,,,4
810,257,Shipped,M,2024-03-27 16:52:55,,,,3
811,257,Complete,M,2024-03-23 11:09:27,,,,1
812,257,Complete,M,2024-03-13 23:52:35,,,,4
813,257,Complete,M,2024-04-25 08:18:08,,,,4
814,257,Processing,M,2023-05-18 14:13:36,,,,1
815,258,Returned,M,2024-03-23 09:38:24,,,,1
816,258,Shipped,M,2024-04-12 17:32:27,,,,3
817,258,Cancelled,M,2024-01-20 08:53:35,,,,1
818,258,Processing,M,2024-01-16 01:34:23,,,,3
819,259,Complete,M,2023-02-03 01:23:12,,,,2
820,259,Cancelled,M,2022-07-19 04:21:21,,,,3
821,259,Processing,M,2023-07-23 14:30:49,,,,1
822,259,Shipped,M,2024-05-05 16:16:23,,,,3
823,259,Complete,M,2022-07-16 06:47:08,,,,3
824,259,Returned,M,2023-01-24 05:59:51,,,,4
825,260,Shipped,M,2023-03-03 20:57:58,,,,2
826,260,Shipped,M,2024-03-22 04:29:46,,,,4
827,260,Complete,M,2023-01-23 07:19:08,,,,3
828,260,Returned,M,2022-06-12 21:24:36,,,,1
829,261,Processing,F,2023-12-03 07:27:23,,,,1
830,261,Complete,F,2022-12-04 21:01:37,,,,4
831,261,Cancelled,F,2022-08-16 09:39:44,,,,2
832,262,Complete,F,2024-04-12 22:46:10,,,,2
833,262,Complete,F,2023-09-18 12:14:55,,,,3
834,262,Complete,F,2023-09-15 11:31:09,,,,4
835,263,Shipped,M,2023-05-10 21:16:46,,,,4
836,263,Complete,M,2024-06-17 19:22:14,,,,4
837,264,Shipped,F,2024-01-27 03:15:28,,,,2
838,265,Returned,M,2024-03-14 11:28:16,,,,1
839,265,Shipped,M,2023-05-25 03:48:08,,,,3
840,266,Complete,M,2022-09-09 09:07:51,,,,1
841,266,Complete,M,2023-02-05 16:35:04,,,,3
842,266,Cancelled,M,2022-07-11 17:25:42,,,,3
843,266,Shipped,M,2023-09-02 01:44:54,,,,2
844,267,Complete,F,2024-01-14 15:58:03,,,,1
845,267,Cancelled,F,2024-04-09 10:21:28,,,,2
846,267,Processing,F,2024-01-19 00:57:22,,,,1
847,267,Returned,F,2023-10-13 16:36:14,,,,2
848,268,Processing,M,2023-09-05 22:24:07,,,,2
849,268,Returned,M,2023-05-07 03:30:54,,,,4
850,268,Complete,M,2023-02-12 22:34:59,,,,2
851,268,Complete,M,2023-07-16 07:03:54,,,,3
852,268,Shipped,M,2023-07-12 16:42:35,,,,3
853,268,Complete,M,2023-11-03 10:09:07,,,,4
854,269,Complete,F,2024-02-13 19:58:55,,,,1
855,269,Processing,F,2023-12-31 17:22:33,,,,3
856,269,Complete,F,2024-02-10 14:43:46,,,,2
857,269,Complete,F,2024-05-27 15:14:28,,,,1
858,269,Complete,F,2023-06-24 19:44:09,,,,2
859,269,Returned,F,2024-03-16 17:28:34,,,,2
860,269,Complete,F,2024-02-15 17:51:42,,,,1
861,270,Shipped,M,2023-02-23 09:05:23,,,,4
862,271,Complete,F,2023-11-17 04:33:11,,,,1
863,271,Shipped,F,2023-08-19 10:24:56,,,,4
864,272,Shipped,M,2023-05-26 18:28:00,,,,3
865,272,Returned,M,2023-03-16 23:26:46,,,,3
866,272,Complete,M,2022-10-06 21:38:13,,,,4
867,272,Processing,M,2023-03-21 11:19:34,,,,1
868,273,Complete,F,2023-06-15 08:28:11,,,,4
869,273,Shipped,F,2023-06-03 09:00:04,,,,1
870,273,Complete,F,2024-01-14 20:11:33,,,,2
871,273,Complete,F,2024-03-26 14:49:09,,,,1
872,273,Complete,F,2023-08-12 06:48:16,,,,4
873,273,Returned,F,2023-11-21 08:18:42,,,,3
874,273,Cancelled,F,2023-12-27 16:30:24,,,,3
875,274,Shipped,M,2022-12-16 07:57:11,,,,3
876,274,Returned,M,2024-01-16 02:19:52,,,,3
877,274,Returned,M,2024-06-07 14:07:28,,,,1
878,274,Processing,M,2023-11-03 13:30:53,,,,2
879,274,Complete,M,2022-11-09 08:01:52,,,,2
880,274,Complete,M,2023-05-06 00:14:55,,,,3
881,274,Shipped,M,2023-07-14 19:28:04,,,,3
882,275,Processing,F,2024-05-22 04:44:20,,,,3
883,276,Shipped,M,2023-02-05 00:56:32,,,,2
884,276,Complete,M,2023-02-14 16:56:07,,,,3
885,276,Complete,M,2024-06-24 05:47:34,,,,2
886,276,Returned,M,2023-02-18 11:29:19,,,,3
887,277,Complete,F,2024-06-13 20:43:31,,,,2
888,277,Complete,F,2024-01-07 03:56:16,,,,1
889,277,Complete,F,2024-05-11 00:04:16,,,,2
890,278,Cancelled,F,2024-03-03 10:18:07,,,,2
891,278,Cancelled,F,2023-05-08 07:42:17,,,,3
892,278,Returned,F,2023-03-14 07:53:05,,,,1
893,279,Complete,M,2023-11-06 19:26:28,,,,1
894,279,Shipped,M,2022-10-06 21:07:16,,,,1
895,279,Complete,M,2024-05-18 06:44:29,,,,3
896,279,Complete,M,2023-10-01 00:50:17,,,,2
897,280,Returned,F,2022-08-06 00:38:26,,,,4
898,280,Complete,F,2022-06-28 08:28:12,,,,4
899,280,Complete,F,2024-03-26 03:43:38,,,,3
900,282,Shipped,M,2023-06-09 17:39:58,,,,3
901,282,Complete,M,2023-12-10 16:18:00,,,,3
902,282,Complete,M,2024-03-25 22:03:17,,,,2
903,283,Shipped,F,2023-10-01 17:40:00,,,,2
904,283,Complete,F,2024-05-31 22:30:43,,,,1
905,283,Returned,F,2024-03-10 06:47:11,,,,1
906,283,Cancelled,F,2024-05-16 07:09:14,,,,4
907,283,Complete,F,2024-02-24 22:51:56,,,,4
908,283,Complete,F,2023-10-02 23:18:46,,,,4
909,284,Shipped,M,2024-06-13 20:31:41,,,,1
910,284,Complete,M,2023-07-08 06:46:31,,,,3
911,284,Cancelled,M,2023-09-06 01:13:35,,,,3
912,284,Complete,M,2023-07-29 09:52:46,,,,4
913,285,Shipped,F,2023-08-10 19:09:53,,,,3
914,285,Processing,F,2023-07-20 19:00:16,,,,4
915,285,Complete,F,2023-09-30 03:28:08,,,,4
916,285,Complete,F,2023-10-22 19:40:58,,,,4
917,286,Complete,F,2023-07-30 11:42:07,,,,4
918,286,Complete,F,2024-04-22 16:19:39,,,,4
919,286,Complete,F,2023-11-27 17:18:56,,,,1
920,286,Processing,F,2024-01-12 04:39:54,,,,2
921,287,Complete,M,2022-10-17 06:17:03,,,,3
922,288,Processing,M,2024-01-21 20:09:19,,,,1
923,288,Complete,M,2024-04-20 12:31:21,,,,3
924,289,Returned,M,2024-05-04 05:27:12,,,,3
925,289,Complete,M,2024-02-01 03:50:57,,,,1
926,289,Complete,M,2024-02-03 09:39:50,,,,3
927,289,Returned,M,2023-10-23 22:38:31,,,,2
928,289,Complete,M,2024-06-26 10:07:18,,,,2
929,289,Returned,M,2024-03-14 16:22:05,,,,4
930,290,Shipped,F,2024-01-15 06:42:21,,,,2
931,290,Complete,F,2023-11-25 05:19:16,,,,4
932,290,Shipped,F,2023-12-23 01:56:06,,,,1
933,291,Complete,M,2022-02-15 09:34:07,,,,2
934,291,Complete,M,2024-01-22 14:18:37,,,,4
935,291,Cancelled,M,2022-07-28 06:46:27,,,,3
936,291,Complete,M,2024-06-29 09:13:05,,,,3
937,292,Shipped,M,2023-12-24 04:46:24,,,,2
938,292,Shipped,M,2023-11-22 19:01:16,,,,1
939,292,Shipped,M,2023-06-06 15:56:23,,,,4
940,292,Shipped,M,2023-11-14 01:59:15,,,,2
941,292,Processing,M,2024-04-25 07:56:30,,,,4
942,294,Shipped,F,2024-03-25 13:41:14,,,,3
943,294,Cancelled,F,2024-05-31 21:23:48,,,,3
944,295,Complete,M,2023-03-16 02:32:43,,,,2
945,295,Shipped,M,2023-12-27 00:16:11,,,,2
946,295,Cancelled,M,2024-05-07 22:10:40,,,,3
947,295,Cancelled,M,2023-02-16 18:12:00,,,,4
948,296,Cancelled,M,2023-09-22 08:54:45,,,,1
949,296,Complete,M,2024-04-21 02:55:41,,,,3
950,296,Complete,M,2023-11-27 16:54:13,,,,4
951,296,Complete,M,2024-03-13 20:09:26,,,,4
952,297,Complete,M,2024-01-28 19:38:02,,,,2
953,297,Shipped,M,2024-01-01 01:03:43,,,,4
954,297,Complete,M,2022-10-07 15:14:41,,,,2
955,297,Processing,M,2023-09-26 15:52:18,,,,2
956,297,Shipped,M,2023-11-15 07:06:58,,,,4
957,298,Shipped,M,2024-06-27 20:11:48,,,,3
958,298,Cancelled,M,2023-12-31 03:46:01,,,,1
959,298,Cancelled,M,2024-05-20 12:12:21,,,,1
960,300,Shipped,M,2022-07-17 10:27:34,,,,2
961,300,Processing,M,2024-02-12 15:11:30,,,,4
962,300,Shipped,M,2023-05-05 09:11:33,,,,3
963,300,Returned,M,2024-03-19 21:29:15,,,,4
964,300,Complete,M,2023-10-16 15:17:43,,,,4
965,300,Complete,M,2024-06-24 00:48:14,,,,1
966,300,Complete,M,2024-05-15 09:29:43,,,,3
967,301,Complete,M,2022-08-05 19:14:56,,,,2
968,301,Shipped,M,2022-11-13 05:14:16,,,,4
969,302,Returned,M,2024-02-26 22:26:42,,,,1
970,302,Processing,M,2024-05-17 22:11:03,,,,3
971,302,Complete,M,2022-12-11 21:28:36,,,,2
972,302,Shipped,M,2023-05-13 02:26:22,,,,2
973,303,Complete,M,2024-05-31 16:01:02,,,,2
974,303,Shipped,M,2023-01-15 13:30:21,,,,2
975,303,Processing,M,2023-10-05 14:43:43,,,,3
976,303,Shipped,M,2024-04-19 16:39:12,,,,2
977,303,Complete,M,2022-11-05 00:20:59,,,,1
978,306,Shipped,F,2023-07-06 13:08:19,,,,2
979,306,Complete,F,2024-01-30 01:14:34,,,,1
980,306,Shipped,F,2023-01-08 01:27:06,,,,1
981,306,Shipped,F,2024-05-16 00:48:42,,,,2
